
"Course & Section Code","Meeting & Section","Restrictions & Instructions","Day(s)","Start","End","Location","Instructor","Changes"
"SOCC24H3 F","LEC01","W,C","MO","13:00","15:00","MW 140","V.Sztainbok",""
"SOCC25H3 S","LEC01","W,C","TH","15:00","17:00","MW 140","J.Chun",""
"SOCC27H3 S","LEC01","W,C","WE","15:00","17:00","MW 120","J.Hannigan",""
"SOCC29H3 F","LEC01","W,C","TU","14:00","16:00","MW 140","R.Salem",""
"SOCC30H3 F","LEC01","W,C","TH","12:00","14:00","MW 160","J.Tanner",""
"SOCC31H3 F","LEC01","W,C","TU","12:00","14:00","BV 355","A.Mullen",""
"SOCC34H3 S","LEC01","W,C","","","","","","Cancelled 08/21/12"
"SOCC38H3 S","LEC01","W,C","TH","13:00","15:00","BV 264","A.Mullen",""
"SOCC40H3 F","LEC01","W,C","TH","14:00","16:00","MW 160","D.Silver",""
"SOCC41H3 S","LEC01","W,C","MO","13:00","15:00","MW 120","E.Fountas",""
"SOCC44H3 S","LEC01","W,C","TU","13:00","15:00","MW 160","I.Knezevic",""
"SOCC52H3 F","LEC01","W,C","MO","11:00","13:00","BV 363","F.Villegas","Classroom changed. 09/18/12"
"SOCD40H3 F","LEC01","W,C","","","","Sup. Ind. Research","Faculty",""
"SOCD41H3 S","LEC01","W,C","","","","Sup. Ind. Research","Faculty",""
"SOCD44H3 F","LEC01","W,C","TH","14:00","16:00","BV 359","V.Sztainbok","Room Changed 09/06/2012"
"SOCD50H3 S","LEC01","W,C","TU","12:00","14:00","MW 264","A.Mullen","Time changed on 07/05/2012"
"SOED01H3 F","LEC01","W,C","","","","Environmental Internship","Faculty",""
"SOED01H3 S","LEC01","W,C","","","","Environmental Internship","Faculty",""
"STAB22H3 F","LEC01","W,I","TU","12:00","13:00","SW 319","S.Damouras",""
"STAB22H3 F","LEC01","","FR","12:00","13:00","SW 319","",""
"STAB22H3 F","LEC02","W,I","TU","10:00","11:00","IC 130","M.Samarakoon",""
"STAB22H3 F","LEC02","","FR","10:00","11:00","IC 130","",""
"STAB22H3 F","TUT0001","","MO","13:00","14:00","HW 402","",""
"STAB22H3 F","TUT0002","","MO","10:00","11:00","BV 264","",""
"STAB22H3 F","TUT0003","","MO","10:00","11:00","BV 355","",""
"STAB22H3 F","TUT0004","","MO","12:00","13:00","AA 205","","Room Changed 07/12/2012"
"STAB22H3 F","TUT0005","","TU","13:00","14:00","IC 326","",""
"STAB22H3 F","TUT0006","","FR","12:00","13:00","IC 326","",""
"STAB22H3 F","TUT0007","","TU","17:00","18:00","MW 160","","Classroom changed. 09/18/12"
"STAB22H3 F","TUT0008","","WE","19:00","20:00","IC 320","",""
"STAB22H3 F","TUT0009","","MO","15:00","16:00","PO 101","",""
"STAB22H3 F","TUT0010","","MO","16:00","17:00","PO 101","",""
"STAB22H3 F","TUT0011","","TU","16:00","17:00","MW 160","","Classroom changed. 09/18/12"
"STAB22H3 F","TUT0012","","TU","18:00","19:00","AA 205","",""
"STAB22H3 F","TUT0013","","TU","14:00","15:00","IC 326","",""
"STAB22H3 F","TUT0014","","FR","11:00","12:00","BV 361","",""
"STAB22H3 F","TUT0015","","FR","13:00","14:00","BV 361","",""
"STAB22H3 F","TUT0016","","MO","12:00","13:00","BV 264","","Room changed 09/12/12"
"STAB22H3 F","TUT0017","","MO","13:00","14:00","HW 408","",""
"STAB22H3 S","LEC01","W,I","WE","10:00","11:00","AA 112","M.Moras/M.Samarakoon",""
"STAB22H3 S","LEC01","","FR","10:00","11:00","IC 130","",""
"STAB22H3 S","LEC02","W,I","MO","11:00","12:00","AA 112","M.Moras/M.Samarakoon",""
"STAB22H3 S","LEC02","","WE","11:00","12:00","AA 112","",""
"STAB22H3 S","TUT0001","","MO","11:00","12:00","SW 143","",""
"STAB22H3 S","TUT0002","","MO","12:00","13:00","IC 120","",""
"STAB22H3 S","TUT0003","","MO","12:00","13:00","MW 223","",""
"STAB22H3 S","TUT0004","","MO","13:00","14:00","MW 262","",""
"STAB22H3 S","TUT0005","","MO","16:00","17:00","IC 200","",""
"STAB22H3 S","TUT0006","","MO","15:00","16:00","IC 200","","Classroom changed 01/14/13"
"STAB22H3 S","TUT0007","","TU","16:00","17:00","PO 101","",""
"STAB22H3 S","TUT0008","","TU","17:00","18:00","IC 230","",""
"STAB22H3 S","TUT0009","","","","","","","Cancelled. 01/09/13"
"STAB22H3 S","TUT0010","","","","","","","Cancelled 01/09/13"
"STAB22H3 S","TUT0011","","WE","13:00","14:00","SW 143","",""
"STAB22H3 S","TUT0012","","WE","14:00","15:00","IC 326","",""
"STAB22H3 S","TUT0013","","WE","19:00","20:00","BV 355","","Room Changed 07/12/2012"
"STAB22H3 S","TUT0014","","FR","10:00","11:00","HW 308","",""
"STAB22H3 S","TUT0015","","FR","11:00","12:00","HW 308","",""
"STAB22H3 S","TUT0016","","FR","12:00","13:00","AA 208","","Room Changed: Nov. 28/12"
"STAB22H3 S","TUT0017","","FR","11:00","12:00","IC 208","",""
"STAB22H3 S","TUT0018","","MO","15:00","16:00","HW 408","",""
"STAB22H3 S","TUT0019","","FR","12:00","13:00","IC 208","",""
"STAB22H3 S","TUT0020","","WE","16:00","17:00","PO 101","",""
"STAB22H3 S","TUT0021","","TU","16:00","17:00","IC 212","","Added 01/09/13"
"STAB27H3 S","LEC01","W,I","MO","14:00","15:00","IC 220","M.Moras",""
"STAB27H3 S","LEC01","","FR","11:00","12:00","SW 143","",""
"STAB27H3 S","TUT0001","","MO","12:00","13:00","IC 230","",""
"STAB27H3 S","TUT0002","","MO","15:00","16:00","IC 326","",""
"STAB27H3 S","TUT0003","","","","","","","Cancelled: Oct 18/12"
"STAB52H3 F","LEC01","W,I","TU","11:00","12:00","SW 319","M.Moras",""
"STAB52H3 F","LEC01","","TH","11:00","13:00","SW 309","",""
"STAB52H3 F","TUT0001","","TU","09:00","10:00","IC 320","",""
"STAB52H3 F","TUT0002","","TU","14:00","15:00","BV 260","",""
"STAB52H3 F","TUT0003","","TU","15:00","16:00","BV 264","",""
"STAB52H3 F","TUT0004","","TH","14:00","15:00","IC 326","","Room Changed 07/12/2012"
"STAB52H3 F","TUT0005","","TH","15:00","16:00","IC 326","","Room Changed 07/12/2012"
"STAB57H3 S","LEC01","W,I","TU","11:00","13:00","IC 220","M.Samarakoon",""
"STAB57H3 S","LEC01","","TH","12:00","13:00","IC 220","",""
"STAB57H3 S","TUT0001","","MO","10:00","11:00","IC 320","",""
"STAB57H3 S","TUT0002","","MO","16:00","17:00","IC 204","",""
"STAB57H3 S","TUT0003","","TH","09:00","10:00","AA 205","","Classroom changed 01/08/13"
"STAB57H3 S","TUT0004","","","","","","","Cancelled. 12/18/12"
"STAC52H3 F","LEC01","W","MO","15:00","16:00","IC 326","M.Samarakoon",""
"STAC52H3 F","LEC01","","WE","15:00","17:00","IC 326","",""
"STAC62H3 F","LEC01","W","TU","08:00","09:00","IC 320","M.Moras","Time Changed 07/24/2012"
"STAC62H3 F","LEC01","","TH","08:00","10:00","BV 355","",""
"STAC67H3 F","LEC01","W","MO","11:00","12:00","BV 264","M.Samarakoon",""
"STAC67H3 F","LEC01","","WE","11:00","13:00","SW 309","","Classroom changed. 09/12/12"
"STAC70H3 S","LEC01","W","MO","11:00","12:00","IC 120","M.Evans","Room changed. 12/05/12"
"STAC70H3 S","LEC01","","WE","10:00","12:00","IC 120","","Room changed. 12/05/12"
"STAD29H3 S","LEC01","W","WE","14:00","16:00","IC 328","K.Butler",""
"STAD37H3 S","LEC01","W","MO","13:00","16:00","IC 120","R.Salakhutdinov",""
"STAD57H3 S","LEC01","W","MO","12:00","13:00","IC 326","S.Damouras",""
"STAD57H3 S","LEC01","","WE","12:00","14:00","IC 326","",""
"STAD94H3 F","LEC01","W,C","","","","Project","Faculty",""
"STAD94H3 S","LEC01","W,C","","","","Project","Faculty",""
"STEB07H3 F","LEC01","W,C,I","TH","14:30","16:30","Centennial Rm. 203","A.Baer","Must take PRA0001 to PRA0005"
"STEB07H3 F","LEC01","","MO","17:30","18:30","Centennial Rm. 203","",""
"STEB07H3 F","LEC02","W,C,I","MO","10:30","12:30","Centennial Rm. 420","T.Thich","Must take PRA0006 or PRA0007"
"STEB07H3 F","LEC02","","FR","11:30","12:30","Centennial Rm. 420","",""
"STEB07H3 F","PRA0001","","TU","16:30","18:30","Centennial Rm. 436","M.Castillo",""
"STEB07H3 F","PRA0002","","WE","18:30","20:30","Centennial Rm. 436","T.Thich",""
"STEB07H3 F","PRA0003","","TU","18:30","20:30","Centennial Rm. 436","T.Thich",""
"STEB07H3 F","PRA0004","","WE","08:30","10:30","Centennial Rm. 436","M.Castillo",""
"STEB07H3 F","PRA0005","","WE","10:30","12:30","Centennial Rm. 436","A.Baer",""
"STEB07H3 F","PRA0006","","WE","15:30","17:30","Centennial Rm. 436","T.Thich",""
"STEB07H3 F","PRA0007","","WE","13:30","15:30","Centennial Rm. 436","A.Baer",""
"STEB07H3 S","LEC01","W,C,I","MO","10:30","12:30","Centennial Rm. 203","A.Baer","MUST TAKE PRA0001-0005"
"STEB07H3 S","LEC01","W,C,I","WE","14:30","15:30","Centennial Rm. 203","","MUST TAKE PRA0001-0005"
"STEB07H3 S","LEC02","W,C,I","MO","10:30","12:30","Centennial Rm. 420","T.Thich","MUST TAKE PRA0006-0008"
"STEB07H3 S","LEC02","W,C,I","WE","17:30","18:30","Centennial Rm. 405","","MUST TAKE PRA0006-0008"
"STEB07H3 S","PRA0001","","WE","08:30","10:30","Centennial Rm. 436","M.Castillo",""
"STEB07H3 S","PRA0002","","TU","10:30","12:30","Centennial Rm. 436","G.Goring",""
"STEB07H3 S","PRA0003","","TU","08:30","10:30","Centennial Rm. 436","G.Goring",""
"STEB07H3 S","PRA0004","","TU","16:30","18:30","Centennial Rm. 436","A.Baer",""
"STEB07H3 S","PRA0005","","MO","18:30","20:30","Centennial Rm. 436","M.Castillo",""
"STEB07H3 S","PRA0006","","TU","14:30","16:30","Centennial Rm. 436","K.Shah",""
"STEB07H3 S","PRA0007","","WE","10:30","12:30","Centennial Rm. 436","G.Goring",""
"STEB07H3 S","PRA0008","","TU","18:30","20:30","Centennial Rm. 436","T.Thich",""
"STEB21H3 F","LEC01","W,C,I","MO","15:30","17:30","Centennial Rm. 203","S.Jankovic","Must take PRA0001 to PRA0006"
"STEB21H3 F","LEC01","","WE","17:30","18:30","Centennial Rm. 203","",""
"STEB21H3 F","LEC02","W,C,I","MO","13:30","15:30","Centennial Rm. 405","S.Stefanovic","Must take PRA0007 to PRA0011"
"STEB21H3 F","LEC02","","TU","11:30","12:30","Centennial Rm. 405","",""
"STEB21H3 F","LEC03","W,C,I","MO","16:30","18:30","Centennial Rm. 403","Z.Brahimaj/M.Ramin","Joint Program students recommended to take LEC03 and PRA0012 to 15"
"STEB21H3 F","LEC03","","TU","12:30","13:30","Centennial Rm. 403","",""
"STEB21H3 F","PRA0001","","TH","08:30","10:30","Centennial Rm. 440","S.Jankovic",""
"STEB21H3 F","PRA0002","","TH","10:30","12:30","Centennial Rm. 440","S.Stefanovic",""
"STEB21H3 F","PRA0003","","FR","08:30","10:30","Centennial Rm. 440","S.Stefanovic",""
"STEB21H3 F","PRA0004","","FR","13:30","15:30","Centennial Rm. 440","",""
"STEB21H3 F","PRA0005","","TH","17:30","19:30","Centennial Rm. 440","",""
"STEB21H3 F","PRA0006","","TH","13:30","15:30","Centennial Rm. 440","",""
"STEB21H3 F","PRA0007","","TH","15:30","17:30","Centennial Rm. 440","S.Stefanovic",""
"STEB21H3 F","PRA0008","","FR","17:30","19:30","Centennial Rm. 440","",""
"STEB21H3 F","PRA0009","","FR","10:30","12:30","Centennial Rm. 440","A.Khan",""
"STEB21H3 F","PRA0010","","WE","18:30","20:30","Centennial Rm. 440","A.Khan",""
"STEB21H3 F","PRA0011","","WE","12:30","14:30","Centennial Rm. 440","K.Miziniak",""
"STEB21H3 F","PRA0012","","WE","14:30","16:30","Centennial Rm. 440","S.Stefanovic",""
"STEB21H3 F","PRA0013","","FR","15:30","17:30","Centennial Rm. 440","S.Stefanovic",""
"STEB21H3 F","PRA0014","","WE","16:30","18:30","Centennial Rm. 440","A.Khan",""
"STEB21H3 F","PRA0015","","WE","10:30","12:30","Centennial Rm. 440","S.Stefanovic",""
"STEB21H3 S","LEC01","W,C,I","TU","11:30","13:30","Centennial Rm. 203","S.Jankovic","MUST TAKE PRA0001-0005"
"STEB21H3 S","LEC01","W,C,I","MO","17:30","18:30","Centennial Rm. 203","","MUST TAKE PRA0001-0005"
"STEB21H3 S","LEC02","W,C,I","WE","19:30","21:30","Centennial Rm. 203","S.Jankovic","MUST TAKE PRA0006-0009"
"STEB21H3 S","LEC02","W,C,I","FR","11:30","12:30","Centennial Rm. 203","","MUST TAKE PRA0001-0005"
"STEB21H3 S","PRA0001","","WE","13:30","15:30","Centennial Rm. 436","S.Stefanovic",""
"STEB21H3 S","PRA0002","","WE","15:30","17:30","Centennial Rm. 436","",""
"STEB21H3 S","PRA0003","","TH","08:30","10:30","Centennial Rm. 436","S.Stefanovic",""
"STEB21H3 S","PRA0004","","TH","10:30","12:30","Centennial Rm. 436","M.Castillo",""
"STEB21H3 S","PRA0005","","TH","12:30","14:30","Centennial Rm. 436","A.Khan",""
"STEB21H3 S","PRA0006","","TH","15:30","17:30","Centennial Rm. 436","A.Khan",""
"STEB21H3 S","PRA0007","","TH","17:30","19:30","Centennial Rm. 436","A.Khan",""
"STEB21H3 S","PRA0008","","WE","17:30","19:30","Centennial Rm. 436","",""
"STEB21H3 S","PRA0009","","TU","12:30","14:30","Centennial Rm. 436","",""
"STEB40H3 S","LEC01","W,C,I","WE","12:30","14:30","Centennial Rm. 410","C.Zehr",""
"STEB40H3 S","PRA0001","","FR","08:30","10:30","Centennial Rm. 456","",""
"STEB40H3 S","PRA0002","","FR","10:30","12:30","Centennial Rm. 456","",""
"STEB42H3 S","LEC01","W,C,I","TU","12:30","14:30","Centennial Rm. 422","M.Gauthier",""
"STEB42H3 S","LEC01","W,C,I","TH","14:30","16:30","Centennial Rm. 240","",""
"STEB42H3 S","PRA0001","","WE","15:30","17:30","Centennial Rm. 452","J.Stefanovic",""
"STEB42H3 S","PRA0002","","FR","15:30","17:30","Centennial Rm. 452","J.Stefanovic",""
"STEB43H3 S","LEC01","W,C,I","TU","08:30","09:30","Centennial Rm. 403","M.Gauthier",""
"STEB43H3 S","LEC01","W,C,I","TH","12:30","14:30","Centennial Rm. 403","",""
"STEB44H3 S","LEC01","W,C,I","MO","12:30","15:30","Centennial Rm. 244","Faculty",""
"STEC11H3 S","LEC01","W,C,I","TU","08:30","10:30","Centennial Rm. 254","C.Zehr",""
"STEC11H3 S","PRA0001","","MO","13:30","14:30","Centennial Rm. 456","",""
"STEC11H3 S","PRA0001","","TH","16:30","18:30","Centennial Rm. 456","",""
"STEC15H3 F","LEC01","W,C,I","FR","16:30","18:30","Centennial Rm. 203","A.Baer",""
"STEC15H3 F","PRA0001","","MO","08:30","11:30","Centennial Rm. 436","K.Shah",""
"STEC15H3 F","PRA0002","","MO","11:30","14:30","Centennial Rm. 436","A.Baer",""
"STEC15H3 F","PRA0003","","MO","14:30","17:30","Centennial Rm. 436","K.Shah",""
"STEC15H3 F","PRA0004","","MO","17:30","20:30","Centennial Rm. 436","K.Shah",""
"STEC15H3 S","LEC01","W,C,I","TH","10:30","12:30","Centennial Rm. 422","Faculty",""
"STEC15H3 S","PRA0001","","FR","14:30","17:30","Centennial Rm. 440","A.Baer",""
"STEC15H3 S","PRA0002","","FR","17:30","20:30","Centennial Rm. 440","K.Shah",""
"STEC53H3 F","LEC01","W,C,I","TU","16:30","18:30","Centennial Rm. 310","Faculty",""
"STEC53H3 F","LEC01","","TH","16:30","18:30","Centennial Rm. 314","",""
"STEC53H3 F","LEC02","W,C,I","WE","14:30","16:30","Centennial Rm. 310","",""
"STEC53H3 F","LEC02","","MO","08:30","10:30","Centennial Rm. 308","",""
"STEC60H3 S","LEC01","W,C,I","TU","10:30","12:30","Centennial Rm. 254","M.Gauthier",""
"STEC60H3 S","LEC01","W,C,I","WE","10:30","12:30","Centennial Rm. 422","",""
"STEC60H3 S","PRA0001","","FR","16:30","18:30","Centennial Rm. 310","M.Merallal",""
"STEC61H3 S","LEC01","W,C,I","MO","10:30","12:30","Centennial Rm. 318","J.Stefanovic",""
"STEC61H3 S","LEC01","W,C,I","WE","13:30","14:30","Centennial Rm. 124","",""
"STEC61H3 S","PRA0001","","FR","12:30","14:30","Centennial","",""
"VPAA06H3 S","LEC01","W,C","WE","13:00","15:00","BV 471","J.Fusco","Time Changed 07/11/2012"
"VPAA10H3 F","LEC01","W,C","TU","14:00","17:00","BV 363","S.Helwig",""
"VPAA12H3 S","LEC01","W","MO","13:00","16:00","AA 204","T.Frost",""
"VPAB05H3 F","LEC01","W","WE","14:00","17:00","HW 214","C.Smith","Room Changed 07/11/2012"
"VPAB07H3 F","LEC01","W","FR","12:00","15:00","AA 206","C.Smith",""
"VPAB13H3 S","LEC01","W","FR","10:00","13:00","AA 209","H.Young",""
"VPAB16H3 S","LEC01","W","TH","09:00","12:00","AA 208","S.Helwig","Classroom changed. 12/07/12"
"VPAC04H3 F","LEC01","W","TU","17:30","20:30","BV 340","T.Mars","Time Changed 09/12/12"
"VPAC13H3 F","LEC01","W","TH","09:00","12:00","AA 205","I.Untiks",""
"VPAC15H3 F","LEC01","W","WE","09:00","12:00","AA 208","S.Helwig","Room changed. 09/12/12"
"VPAC18H3 S","LEC01","W","WE","14:00","17:00","MW 262","T.Frost",""
"VPAC20H3 F","LEC01","W","MO","14:00","17:00","AA 204","T.Frost",""
"VPAC22H3 S","LEC30","W","","","","","","Cancelled 12/10/12"
"VPAD12H3 S","LEC01","W","FR","12:00","15:00","AA 204","T.Frost","Room Changed: Nov. 28/12"
"VPAD14H3 F","LEC01","W,C","","","","Ind. Studies","Faculty",""
"VPAD14H3 S","LEC01","W,C","","","","Ind. Studies","Faculty",""
"VPDA10H3 F","LEC01","W,C","MO","09:00","11:00","HW 215","C.Jackman",""
"VPDA10H3 F","LEC01","","WE","09:00","11:00","HW 215","",""
"VPDA11H3 S","LEC01","W,C","MO","10:00","12:00","SW 442","P.Lamie",""
"VPDA11H3 S","LEC01","","WE","10:00","12:00","SW 442","",""
"VPDA11H3 S","LEC02","W,C","TU","10:00","12:00","SW 335","P.Lamie",""
"VPDA11H3 S","LEC02","","TH","10:00","12:00","SW 335","",""
"VPDA11H3 S","LEC03","W,C","MO","12:00","14:00","SW 335","P.Lamie","Added. 08/30/12"
"VPDA11H3 S","LEC03","","WE","12:00","14:00","SW 335","",""
"VPDB01H3 F","LEC01","W,C","TU","14:00","16:00","SW 335","A.McLean",""
"VPDB01H3 F","LEC01","","TH","14:00","16:00","SW 335","",""
"VPDB02H3 S","LEC01","W,C","TU","14:00","16:00","SW 335","P.Lamie",""
"VPDB02H3 S","LEC01","","TH","14:00","16:00","SW 335","",""
"VPDB03H3 F","LEC01","W","MO","14:00","16:00","SW 335","K.Wright",""
"VPDB03H3 F","LEC01","","WE","14:00","16:00","SW 335","",""
"VPDB04H3 F","LEC30","W","WE","19:00","22:00","AA 204","P.Lamie",""
"VPDB11H3 F","LEC01","W","MO","12:00","14:00","MW 120","B.Freeman","Classroom changed. 09/19/12"
"VPDB11H3 F","LEC01","","WE","12:00","13:00","HW 402","","Classroom changed, 09/19/12"
"VPDC01H3 F","LEC01","W,C","TU","16:00","18:00","SW 335","P.Lamie",""
"VPDC01H3 F","LEC01","","TH","16:00","18:00","SW 335","",""
"VPDC02H3 F","LEC01","W","TU","12:00","14:00","SW 335","P.Sperdakos",""
"VPDC02H3 F","LEC01","","TH","12:00","14:00","AA 205","",""
"VPDC03H3 S","LEC01","W","MO","14:00","16:00","SW 335","K.Wright",""
"VPDC03H3 S","LEC01","","WE","14:00","16:00","SW 335","",""
"VPDC08H3 S","LEC01","W,C","FR","10:00","13:00","SW 442","N.Markus",""
"VPDD01H3 S","LEC01","W,C","TU","16:00","18:00","SW 335","P.Sperdakos",""
"VPDD01H3 S","LEC01","","TH","16:00","18:00","SW 335","",""
"VPDD20H3 F","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD20H3 S","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD21H3 F","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD21H3 S","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD22H3 F","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD22H3 S","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD23H3 F","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD23H3 S","LEC01","W,C","","","","Supervised Study","Faculty",""
"VPDD24H3 F","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD24H3 S","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD25H3 F","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD25H3 S","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD26H3 F","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD26H3 S","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD27H3 F","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD27H3 S","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD28H3 F","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPDD28H3 S","LEC01","W,C","","","","Ind. Project","Faculty",""
"VPHA46H3 F","LEC01","W","MO","13:00","15:00","SW 309","D.Kucherova",""
"VPHA46H3 F","TUT0001","","MO","09:00","10:00","AA 204","",""
"VPHA46H3 F","TUT0002","","MO","10:00","11:00","AA 204","",""
"VPHA46H3 F","TUT0003","","MO","11:00","12:00","AA 204","",""
"VPHA46H3 F","TUT0004","","MO","09:00","10:00","AA 206","",""
"VPHB39H3 F","LEC01","W","TU","15:00","17:00","AA 204","Y.Gu",""
"VPHB46H3 S","LEC01","W","TU","13:00","15:00","MW 120","L.Carney",""
"VPHB52H3 F","LEC30","W","TU","19:00","21:00","AA 204","R.McCleary",""
"VPHB58H3 F","LEC01","W","TU","10:00","12:00","AA 204","L.Carney",""
"VPHB59H3 F","LEC01","W","WE","11:00","13:00","AA 204","E.Harney",""
"VPHB60H3 F","LEC01","W","TH","12:00","14:00","AA 204","L.Carney",""
"VPHB61H3 S","LEC01","W","MO","11:00","13:00","AA 204","E.Kim",""
"VPHB63H3 F","LEC01","W","","","","","","Cancelled. 09/11/12"
"VPHB63H3 S","LEC01","W","","","","","","Cancelled. 11/26/12"
"VPHB67H3 S","LEC01","W","TH","12:00","14:00","AA 204","S.Duraiyappah",""
"VPHB73H3 S","LEC01","W","WE","11:00","13:00","AA 204","Y.Gu",""
"VPHC45H3 S","LEC01","W","WE","13:00","15:00","AA 204","L.Carney",""
"VPHC46H3 S","LEC30","W","TU","19:00","21:00","AA 204","R.McCleary",""
"VPHC68H3 F","LEC01","W","WE","14:00","16:00","AA 204","E.Harney",""
"VPHC74H3 F","LEC01","W","TU","12:00","14:00","AA 204","Y.Gu",""
"VPHD41H3 F","LEC01","W,C","","","","Supervised Reading","Faculty",""
"VPHD41H3 S","LEC01","W,C","","","","Supervised Reading","Faculty",""
"VPHD42Y3 Y","LEC01","W,C","","","","Supervised Reading","Faculty",""
"VPHD43H3 S","LEC01","W","TU","11:00","13:00","AA 204","E.Harney",""
"VPMA69H3 F","LEC30","W,C","TU","17:00","19:00","AA 303","B.Kingsbury",""
"VPMA69H3 S","LEC30","W,C","TU","17:00","19:00","AA 303","B.Kingsbury",""
"VPMA70H3 F","LEC30","W,C","MO","17:00","20:00","AA 303","L.Whiting","Day Changed 09/06/2012"
"VPMA70H3 S","LEC30","W,C","MO","17:00","20:00","AA 303","L.Whiting","Day Changed 09/06/2012"
"VPMA71H3 S","LEC30","W,C","MO","17:00","20:00","AA 303","L.Whiting","Day Changed 09/06/2012"
"VPMA73H3 F","LEC01","W,C","TH","16:00","19:00","AA 303","L.Tucker",""
"VPMA73H3 S","LEC01","W,C","TH","16:00","19:00","AA 303","L.Tucker",""
"VPMA74H3 F","LEC01","W,C","TH","16:00","19:00","AA 303","L.Tucker",""
"VPMA74H3 S","LEC01","W,C","TH","16:00","19:00","AA 303","L.Tucker",""
"VPMA79H3 F","LEC01","W,C","MO","11:00","13:00","AA 303","K.McLeod",""
"VPMA79H3 F","TUT0001","","WE","11:00","12:00","AA 303","",""
"VPMA80H3 S","LEC01","W","MO","11:00","13:00","AA 303","A.Woloshyn",""
"VPMA80H3 S","TUT0001","","WE","11:00","12:00","AA 303","",""
"VPMA89H3 F","LEC01","W,C","MO","10:00","11:00","AA 303","L.Whiting",""
"VPMA89H3 F","LEC01","","WE","10:00","11:00","AA 303","",""
"VPMA89H3 F","TUT0001","","WE","11:00","12:00","AA 209","","Room changed 09/12/12"
"VPMA90H3 F","LEC01","W,C","TH","13:00","16:00","AA 303","A.Rapoport",""
